anio;mes;dia_mes;dia_semana;semana_anio;trimestre;es_fin_semana;es_feriado;temperatura_max;temperatura_min;temperatura_promedio;precipitacion;condicion_clima_Lluvioso;condicion_clima_Nublado;condicion_clima_Soleado;es_dia_lluvia;lluvia_categorica;total_pacientes;pacientes_rayos_x;pacientes_mamografia;pacientes_ecografia;pacientes_laboratorio;pacientes_densitometria
2022;5;8;6;18;2;1;0;32.0;21.9;27.1;0.0;0;0;1;0;0;62;0;0;0;18;0
2022;5;9;0;19;2;0;0;33.0;23.0;27.9;2.3;0;0;1;0;0;389;2;0;3;131;1
2022;5;10;1;19;2;0;0;32.0;23.0;26.9;1.5;0;0;1;0;0;446;2;2;3;173;1
2022;5;11;2;19;2;0;0;27.0;22.6;24.1;17.3;0;1;0;0;0;419;4;0;3;190;2
2022;5;12;3;19;2;0;0;28.2;23.0;25.1;3.5;0;1;0;0;0;343;2;1;5;151;2
2022;5;13;4;19;2;0;0;31.0;22.6;26.4;0.0;0;1;0;0;0;410;3;2;5;181;1
2022;5;14;5;19;2;1;0;32.6;23.0;27.4;0.3;0;0;1;0;0;365;0;1;1;197;0
2022;5;15;6;19;2;1;0;31.0;23.0;26.8;1.0;0;1;0;0;0;95;0;0;2;38;0
2022;5;16;0;20;2;0;0;30.0;24.0;26.2;0.5;0;1;0;0;0;513;2;1;2;212;3
2022;5;17;1;20;2;0;0;25.0;21.4;22.7;5.8;0;1;0;0;0;535;1;0;7;295;2
2022;5;18;2;20;2;0;0;26.0;20.4;22.9;2.3;0;1;0;0;0;500;4;1;7;241;1
2022;5;19;3;20;2;0;0;27.4;20.0;23.3;6.3;0;1;0;0;0;402;3;1;5;150;1
2022;5;20;4;20;2;0;0;30.0;19.6;24.3;0.8;0;0;1;0;0;456;1;1;6;212;1
2022;5;21;5;20;2;1;0;30.0;20.0;25.4;0.0;0;0;1;0;0;279;1;0;1;110;1
2022;5;22;6;20;2;1;0;31.0;21.5;26.3;0.0;0;0;1;0;0;88;2;0;0;38;0
2022;5;23;0;21;2;0;0;29.0;23.0;24.8;8.3;0;1;0;0;0;499;3;0;5;190;2
2022;5;24;1;21;2;0;0;30.0;23.0;25.0;16.5;0;1;0;0;0;386;4;1;3;140;3
2022;5;25;2;21;2;0;0;30.0;21.1;24.7;5.8;0;1;0;0;0;387;1;1;0;126;1
2022;5;26;3;21;2;0;0;31.0;23.0;25.9;2.3;0;1;0;0;0;440;6;0;4;213;0
2022;5;27;4;21;2;0;0;28.0;22.6;24.6;6.5;0;1;0;0;0;348;9;2;7;139;1
2022;5;28;5;21;2;1;0;31.0;23.0;25.8;0.5;0;1;0;0;0;230;1;2;1;105;1
2022;5;29;6;21;2;1;0;32.0;22.2;26.7;0.0;0;1;0;0;0;68;1;0;0;34;1
2022;5;30;0;22;2;0;0;33.0;23.0;27.5;0.0;0;0;1;0;0;451;3;1;3;167;1
2022;5;31;1;22;2;0;0;31.0;23.9;26.7;0.3;0;1;0;0;0;403;1;3;2;174;1
2022;6;1;2;22;2;0;0;29.0;23.0;25.6;4.0;0;1;0;0;0;442;0;0;6;194;1
2022;6;2;3;22;2;0;0;30.0;22.6;25.9;0.0;0;1;0;0;0;383;2;0;1;181;0
2022;6;3;4;22;2;0;0;29.0;22.6;25.2;6.5;0;1;0;0;0;392;3;1;3;171;1
2022;6;4;5;22;2;1;0;27.0;22.4;23.6;13.5;0;1;0;0;0;282;1;2;3;108;1
2022;6;5;6;22;2;1;0;30.0;22.6;25.4;2.0;0;1;0;0;0;58;0;0;0;14;0
2022;6;6;0;23;2;0;0;32.0;23.0;26.5;0.3;0;1;0;0;0;481;6;0;7;171;2
2022;6;7;1;23;2;0;0;31.4;23.8;26.2;8.3;0;1;0;0;0;418;2;0;8;142;1
2022;6;8;2;23;2;0;0;31.0;23.0;26.3;0.0;0;1;0;0;0;391;4;0;4;159;2
2022;6;9;3;23;2;0;0;31.4;23.0;27.2;1.0;0;0;1;0;0;475;4;1;2;232;0
2022;6;10;4;23;2;0;0;26.0;22.6;24.2;29.0;1;0;0;1;1;359;2;0;7;141;0
2022;6;11;5;23;2;1;0;26.2;20.8;23.3;2.0;0;1;0;0;0;426;2;0;6;250;0
2022;6;12;6;23;2;1;0;27.0;19.3;22.6;0.0;0;0;1;0;0;84;0;0;0;39;0
2022;6;13;0;24;2;0;0;27.0;18.0;22.2;0.0;0;0;1;0;0;357;3;0;2;188;0
2022;6;14;1;24;2;0;0;28.0;17.0;22.5;0.0;0;0;1;0;0;370;6;0;2;155;1
2022;6;15;2;24;2;0;0;30.0;17.4;23.7;5.5;0;0;1;0;0;330;1;1;2;117;0
2022;6;16;3;24;2;0;0;32.0;20.0;25.3;0.0;0;0;1;0;0;407;1;0;1;220;2
2022;6;17;4;24;2;0;0;32.0;21.1;26.2;0.0;0;1;0;0;0;347;4;0;3;147;1
2022;6;18;5;24;2;1;0;30.8;23.0;26.2;0.0;0;0;1;0;0;224;3;2;3;75;1
2022;6;19;6;24;2;1;0;29.0;23.0;25.8;0.5;0;1;0;0;0;63;0;0;0;21;0
2022;6;20;0;25;2;0;0;29.0;23.0;25.6;0.0;0;1;0;0;0;382;6;0;10;134;4
2022;6;21;1;25;2;0;0;31.0;21.0;25.7;0.0;0;0;1;0;0;397;6;0;4;159;0
2022;6;22;2;25;2;0;0;32.0;22.0;26.8;1.0;0;1;0;0;0;338;1;1;1;154;0
2022;6;23;3;25;2;0;0;31.0;23.7;25.9;0.5;0;1;0;0;0;252;7;0;5;90;0
2022;6;24;4;25;2;0;0;30.0;22.0;25.1;0.3;0;1;0;0;0;94;0;0;3;61;0
2022;6;25;5;25;2;1;0;29.0;22.0;24.6;8.3;0;1;0;0;0;290;4;0;5;123;0
2022;6;26;6;25;2;1;0;31.0;20.7;25.8;1.8;0;1;0;0;0;108;1;0;3;43;0
2022;6;27;0;26;2;0;0;32.0;21.0;26.2;0.0;0;0;1;0;0;551;6;1;2;217;2
2022;6;28;1;26;2;0;0;32.0;22.8;26.8;0.0;0;0;1;0;0;420;3;2;7;160;1
2022;6;29;2;26;2;0;1;32.0;22.0;26.7;0.0;0;0;1;0;0;211;0;0;0;118;0
2022;6;30;3;26;2;0;0;31.0;22.0;26.4;0.0;0;1;0;0;0;437;6;0;3;188;1
2022;7;1;4;26;3;0;0;32.0;22.6;27.0;2.3;0;0;1;0;0;433;3;2;8;187;0
2022;7;2;5;26;3;1;0;32.0;23.0;27.3;0.0;0;0;1;0;0;372;3;0;8;165;1
2022;7;3;6;26;3;1;0;32.0;24.4;27.6;1.0;0;0;1;0;0;162;4;0;1;110;0
2022;7;4;0;27;3;0;0;32.0;23.7;27.4;7.0;0;0;1;0;0;411;6;0;8;159;0
2022;7;5;1;27;3;0;0;33.0;24.0;27.6;0.3;0;1;0;0;0;402;0;0;9;174;1
2022;7;6;2;27;3;0;0;32.0;22.9;26.2;4.8;0;1;0;0;0;428;0;2;1;187;0
2022;7;7;3;27;3;0;0;32.0;22.0;26.7;0.0;0;0;1;0;0;462;3;0;8;188;0
2022;7;8;4;27;3;0;0;30.0;22.0;25.7;12.5;0;1;0;0;0;415;2;1;8;173;2
2022;7;9;5;27;3;1;0;32.0;23.0;26.8;0.0;0;1;0;0;0;356;2;1;5;146;2
2022;7;10;6;27;3;1;0;32.0;23.0;27.0;0.0;0;0;1;0;0;88;0;1;3;41;0
2022;7;11;0;28;3;0;0;32.0;23.3;27.2;0.5;0;1;0;0;0;502;6;1;5;235;2
2022;7;12;1;28;3;0;0;32.6;23.0;27.4;0.5;0;1;0;0;0;540;6;1;5;278;1
2022;7;13;2;28;3;0;0;32.0;23.0;27.6;0.0;0;0;1;0;0;482;5;3;7;214;2
2022;7;14;3;28;3;0;0;33.0;24.0;27.7;0.0;0;0;1;0;0;476;3;1;2;249;2
2022;7;15;4;28;3;0;0;32.0;24.0;27.9;0.0;0;0;1;0;0;351;3;0;3;112;1
2022;7;16;5;28;3;1;0;32.5;24.0;27.8;3.3;0;0;1;0;0;357;6;0;7;151;1
2022;7;17;6;28;3;1;0;31.0;22.0;26.3;22.3;1;0;0;1;1;126;0;0;1;77;0
2022;7;18;0;29;3;0;0;28.0;23.7;25.4;6.5;0;1;0;0;0;517;0;1;2;207;1
2022;7;19;1;29;3;0;0;31.0;22.6;26.5;0.5;0;1;0;0;0;533;2;2;5;265;1
2022;7;20;2;29;3;0;0;32.0;23.0;27.3;0.0;0;0;1;0;0;559;2;1;8;279;1
2022;7;21;3;29;3;0;0;32.0;23.0;27.4;0.0;0;1;0;0;0;492;1;0;4;233;0
2022;7;22;4;29;3;0;0;32.0;23.3;27.5;0.0;0;0;1;0;0;429;5;1;1;176;0
2022;7;23;5;29;3;1;0;32.6;23.8;27.9;0.0;0;0;1;0;0;387;1;0;2;159;0
2022;7;24;6;29;3;1;0;32.0;25.0;27.9;0.0;0;0;1;0;0;80;3;0;1;37;0
2022;7;25;0;30;3;0;0;31.8;22.2;26.6;4.8;0;1;0;0;0;599;1;2;5;252;1
2022;7;26;1;30;3;0;0;27.2;22.9;24.9;2.5;0;1;0;0;0;498;5;0;9;198;3
2022;7;27;2;30;3;0;0;31.0;21.0;25.3;0.0;0;1;0;0;0;459;2;0;2;216;0
2022;7;28;3;30;3;0;1;33.0;22.0;27.1;0.0;0;0;1;0;0;207;0;0;0;111;0
2022;7;29;4;30;3;0;1;33.0;23.3;27.7;0.0;0;0;1;0;0;201;0;0;0;130;0
2022;7;30;5;30;3;1;0;33.0;23.3;27.6;0.0;0;1;0;0;0;323;6;0;1;150;0
2022;7;31;6;30;3;1;0;32.0;22.6;27.3;0.0;0;0;1;0;0;126;2;0;0;67;0
2022;8;1;0;31;3;0;0;32.0;22.6;27.2;0.3;0;1;0;0;0;710;2;2;11;305;1
2022;8;2;1;31;3;0;0;31.6;23.0;26.8;10.0;0;1;0;0;0;692;2;1;3;361;1
2022;8;3;2;31;3;0;0;32.0;23.0;27.2;0.0;0;1;0;0;0;498;7;1;1;230;1
2022;8;4;3;31;3;0;0;31.0;23.0;26.3;10.0;0;1;0;0;0;516;1;1;2;269;3
2022;8;5;4;31;3;0;0;31.0;23.3;26.4;2.5;0;1;0;0;0;431;7;0;4;186;0
2022;8;6;5;31;3;1;0;30.0;23.3;25.6;7.5;0;1;0;0;0;325;2;0;5;156;1
2022;8;7;6;31;3;1;0;32.0;23.3;27.1;0.0;0;1;0;0;0;139;0;0;1;69;0
2022;8;8;0;32;3;0;0;32.0;23.7;27.1;0.8;0;1;0;0;0;558;2;0;12;234;3
2022;8;9;1;32;3;0;0;31.2;21.0;26.1;0.8;0;1;0;0;0;494;0;1;1;262;1
2022;8;10;2;32;3;0;0;24.5;20.8;22.4;1.3;0;1;0;0;0;408;1;1;9;188;2
2022;8;11;3;32;3;0;0;30.0;19.0;24.2;0.0;0;0;1;0;0;388;4;1;4;177;1
2022;8;12;4;32;3;0;0;31.5;20.4;25.9;0.0;0;0;1;0;0;500;3;0;2;245;0
2022;8;13;5;32;3;1;0;32.2;21.1;26.8;0.0;0;0;1;0;0;326;1;0;4;170;1
2022;8;14;6;32;3;1;0;33.0;22.2;27.5;0.0;0;0;1;0;0;107;0;0;0;41;0
2022;8;15;0;33;3;0;0;33.0;22.6;27.6;0.0;0;0;1;0;0;538;8;1;8;219;0
2022;8;16;1;33;3;0;0;33.0;23.0;28.1;0.0;0;0;1;0;0;485;1;2;3;251;3
2022;8;17;2;33;3;0;0;34.0;23.0;28.7;0.0;0;0;1;0;0;556;7;0;4;276;1
2022;8;18;3;33;3;0;0;34.0;23.0;28.5;0.0;0;0;1;0;0;439;11;1;5;177;1
2022;8;19;4;33;3;0;0;28.0;16.8;21.5;4.0;0;1;0;0;0;322;2;1;3;163;0
2022;8;20;5;33;3;1;0;28.0;18.0;22.0;0.0;0;1;0;0;0;286;7;1;6;115;0
2022;8;21;6;33;3;1;0;30.0;18.1;23.3;0.0;0;0;1;0;0;59;0;0;0;27;0
2022;8;22;0;34;3;0;0;31.0;18.1;24.8;0.0;0;0;1;0;0;413;2;2;4;132;0
2022;8;23;1;34;3;0;0;32.0;18.0;25.7;0.0;0;0;1;0;0;431;3;1;7;204;1
2022;8;24;2;34;3;0;0;33.2;20.0;26.4;0.0;0;0;1;0;0;421;1;0;6;187;1
2022;8;25;3;34;3;0;0;35.0;20.0;27.3;1.0;0;0;1;0;0;443;6;1;2;194;0
2022;8;26;4;34;3;0;0;34.0;21.5;27.7;0.0;0;0;1;0;0;363;1;1;6;115;0
2022;8;27;5;34;3;1;0;33.0;23.3;27.7;0.0;0;1;0;0;0;324;0;0;4;145;1
2022;8;28;6;34;3;1;0;34.0;23.7;28.0;0.0;0;0;1;0;0;99;0;0;1;34;0
2022;8;29;0;35;3;0;0;25.2;22.0;23.7;19.8;0;1;0;0;0;422;3;1;7;172;3
2022;8;30;1;35;3;0;1;31.0;22.0;25.5;2.3;0;1;0;0;0;166;0;0;0;78;0
2022;8;31;2;35;3;0;0;32.7;21.0;26.5;0.0;0;0;1;0;0;464;2;1;5;169;0
2022;9;1;3;35;3;0;0;33.0;23.0;27.9;0.0;0;0;1;0;0;375;3;0;6;144;1
2022;9;2;4;35;3;0;0;34.2;23.3;28.8;0.0;0;0;1;0;0;538;10;1;5;242;0
2022;9;3;5;35;3;1;0;35.2;23.7;28.0;6.8;0;1;0;0;0;247;1;2;4;95;2
2022;9;4;6;35;3;1;0;31.0;23.0;26.5;0.0;0;1;0;0;0;98;3;0;0;36;0
2022;9;5;0;36;3;0;0;32.0;23.0;26.9;0.3;0;0;1;0;0;632;5;1;12;259;2
2022;9;6;1;36;3;0;0;33.0;22.6;27.4;0.0;0;0;1;0;0;508;1;1;4;229;2
2022;9;7;2;36;3;0;0;33.0;23.7;27.4;0.0;0;0;1;0;0;456;3;1;4;206;1
2022;9;8;3;36;3;0;0;34.0;23.7;28.2;0.0;0;0;1;0;0;409;2;2;3;187;1
2022;9;9;4;36;3;0;0;36.0;24.8;29.3;0.0;0;0;1;0;0;453;4;2;11;175;0
2022;9;10;5;36;3;1;0;32.0;23.3;27.3;4.0;0;1;0;0;0;340;5;0;3;135;2
2022;9;11;6;36;3;1;0;34.4;23.0;28.1;0.0;0;0;1;0;0;105;7;0;6;56;0
2022;9;12;0;37;3;0;0;36.0;24.1;29.5;3.0;0;1;0;0;0;524;10;0;7;211;1
2022;9;13;1;37;3;0;0;36.0;25.6;30.0;0.5;0;1;0;0;0;434;6;1;3;197;1
2022;9;14;2;37;3;0;0;34.7;24.1;28.3;1.0;0;1;0;0;0;437;2;3;4;190;1
2022;9;15;3;37;3;0;0;25.6;18.8;22.2;17.3;0;1;0;0;0;304;0;0;3;144;2
2022;9;16;4;37;3;0;0;29.0;19.0;23.7;0.0;0;1;0;0;0;432;5;3;7;158;3
2022;9;17;5;37;3;1;0;33.2;21.5;26.9;0.0;0;0;1;0;0;305;3;0;5;110;0
2022;9;18;6;37;3;1;0;34.0;23.0;28.4;0.0;0;0;1;0;0;85;0;0;1;47;1
2022;9;19;0;38;3;0;0;35.0;24.4;29.5;0.3;0;1;0;0;0;560;1;1;4;237;5
2022;9;20;1;38;3;0;0;35.0;25.2;29.8;0.0;0;0;1;0;0;456;11;1;2;189;3
2022;9;21;2;38;3;0;0;35.0;25.6;29.5;0.3;0;1;0;0;0;365;3;1;5;147;0
2022;9;22;3;38;3;0;0;36.0;25.6;30.2;0.0;0;1;0;0;0;350;7;2;0;133;0
2022;9;23;4;38;3;0;0;30.0;23.0;26.0;1.0;0;1;0;0;0;281;1;0;1;107;0
2022;9;24;5;38;3;1;0;31.0;21.1;26.1;0.0;0;1;0;0;0;278;3;0;3;104;0
2022;9;25;6;38;3;1;0;34.0;23.0;28.4;0.0;0;0;1;0;0;36;0;0;0;6;0
2022;9;26;0;39;3;0;0;35.0;25.3;29.5;0.8;0;1;0;0;0;593;8;0;6;222;1
2022;9;27;1;39;3;0;0;36.0;25.0;30.5;0.0;0;1;0;0;0;389;1;0;2;140;1
2022;9;28;2;39;3;0;0;36.0;25.9;30.9;0.0;0;0;1;0;0;394;6;3;1;139;0
2022;9;29;3;39;3;0;0;36.4;25.6;30.8;1.0;0;0;1;0;0;472;7;2;10;232;3
2022;9;30;4;39;3;0;0;25.6;21.9;23.2;25.0;1;0;0;1;1;392;3;0;7;197;2
2022;10;1;5;39;4;1;0;31.0;21.5;26.0;1.0;0;1;0;0;0;328;2;1;5;119;0
2022;10;2;6;39;4;1;0;34.0;23.3;28.4;0.0;0;1;0;0;0;92;0;0;0;39;0
2022;10;3;0;40;4;0;0;33.0;24.8;28.2;0.3;0;1;0;0;0;557;2;0;2;237;0
2022;10;4;1;40;4;0;0;33.2;24.8;28.4;0.0;0;1;0;0;0;409;1;2;7;179;1
2022;10;5;2;40;4;0;0;35.0;25.9;30.0;0.0;0;1;0;0;0;383;7;0;5;165;0
2022;10;6;3;40;4;0;0;35.2;26.6;30.3;0.0;0;1;0;0;0;460;5;0;4;227;0
2022;10;7;4;40;4;0;0;26.5;23.0;24.0;16.3;0;1;0;0;0;439;3;2;1;169;3
2022;10;8;5;40;4;1;1;30.0;23.0;25.1;0.3;0;1;0;0;0;195;0;0;1;120;0
2022;10;9;6;40;4;1;0;33.0;23.0;27.2;0.0;0;0;1;0;0;89;0;0;0;37;0
2022;10;10;0;41;4;0;0;35.0;24.8;29.7;0.0;0;0;1;0;0;636;13;3;4;216;0
2022;10;11;1;41;4;0;0;35.0;25.2;29.8;0.0;0;0;1;0;0;527;3;4;8;227;2
2022;10;12;2;41;4;0;0;35.0;25.2;29.8;0.3;0;0;1;0;0;508;2;2;4;256;1
2022;10;13;3;41;4;0;0;35.0;25.9;29.7;0.0;0;1;0;0;0;463;5;1;7;222;3
2022;10;14;4;41;4;0;0;28.0;22.4;24.8;5.5;0;1;0;0;0;456;3;2;4;206;2
2022;10;15;5;41;4;1;0;29.0;23.0;25.2;4.0;0;1;0;0;0;369;3;2;5;167;1
2022;10;16;6;41;4;1;0;32.0;22.6;26.1;6.3;0;1;0;0;0;134;1;0;0;70;0
2022;10;17;0;42;4;0;0;28.0;23.0;25.6;2.3;0;1;0;0;0;540;5;1;7;200;2
2022;10;18;1;42;4;0;0;30.0;23.3;26.2;3.3;0;1;0;0;0;457;7;2;5;210;4
2022;10;19;2;42;4;0;0;32.0;24.1;27.3;1.0;0;1;0;0;0;449;2;3;6;184;0
2022;10;20;3;42;4;0;0;32.0;23.8;27.5;0.0;0;1;0;0;0;342;6;0;1;138;0
2022;10;21;4;42;4;0;0;33.0;23.0;27.1;0.0;0;1;0;0;0;356;5;1;4;101;0
2022;10;22;5;42;4;1;0;34.0;23.7;27.1;5.8;0;1;0;0;0;279;3;0;4;121;1
2022;10;23;6;42;4;1;0;29.6;23.0;25.5;12.0;0;1;0;0;0;105;3;0;0;41;0
2022;10;24;0;43;4;0;0;32.0;23.3;26.9;2.5;0;1;0;0;0;520;4;5;9;225;3
2022;10;25;1;43;4;0;0;34.0;23.7;28.9;0.0;0;1;0;0;0;462;6;3;3;180;2
2022;10;26;2;43;4;0;0;35.0;25.0;29.5;0.0;0;1;0;0;0;383;0;3;5;174;2
2022;10;27;3;43;4;0;0;35.0;24.6;28.8;19.3;0;1;0;0;0;366;1;2;2;149;0
2022;10;28;4;43;4;0;0;26.4;24.0;25.0;14.0;0;1;0;0;0;329;4;5;3;120;0
2022;10;29;5;43;4;1;0;30.5;23.3;26.8;0.3;0;1;0;0;0;318;1;0;3;131;0
2022;10;30;6;43;4;1;0;32.6;24.1;27.7;0.8;0;1;0;0;0;108;3;0;2;46;0
2022;10;31;0;44;4;0;0;33.6;25.0;28.6;1.0;0;1;0;0;0;516;2;2;4;228;2
2022;11;1;1;44;4;0;1;28.0;17.0;21.0;7.0;0;1;0;0;0;138;0;1;0;69;0
2022;11;2;2;44;4;0;0;28.0;15.2;21.9;5.0;0;1;0;0;0;472;2;0;5;181;0
2022;11;3;3;44;4;0;0;30.0;20.0;24.7;1.0;0;0;1;0;0;438;4;0;1;164;1
2022;11;4;4;44;4;0;0;32.0;22.4;26.7;0.3;0;0;1;0;0;517;7;2;7;217;0
2022;11;5;5;44;4;1;0;33.0;20.4;27.1;0.0;0;0;1;0;0;316;2;0;2;138;0
2022;11;6;6;44;4;1;0;33.3;20.7;27.5;0.0;0;0;1;0;0;83;2;0;1;23;0
2022;11;7;0;45;4;0;0;34.2;23.0;28.7;0.0;0;0;1;0;0;594;0;2;1;226;2
2022;11;8;1;45;4;0;0;36.0;26.3;30.1;0.0;0;0;1;0;0;527;1;2;2;233;3
2022;11;9;2;45;4;0;0;36.0;24.4;29.1;3.3;0;0;1;0;0;576;4;2;6;261;2
2022;11;10;3;45;4;0;0;28.0;23.0;24.4;18.0;0;1;0;0;0;436;3;0;3;173;3
2022;11;11;4;45;4;0;0;31.0;24.1;26.8;0.0;0;1;0;0;0;452;8;2;10;180;1
2022;11;12;5;45;4;1;0;34.2;23.7;28.3;0.0;0;1;0;0;0;424;6;3;7;190;3
2022;11;13;6;45;4;1;0;34.0;24.8;28.7;0.3;0;1;0;0;0;102;1;0;4;35;0
2022;11;14;0;46;4;0;0;33.0;23.7;26.5;29.3;1;0;0;1;1;567;3;3;9;210;1
2022;11;15;1;46;4;0;0;31.4;24.1;27.2;2.8;0;1;0;0;0;496;13;2;3;221;1
2022;11;16;2;46;4;0;0;25.2;22.0;23.4;48.3;1;0;0;1;1;423;1;1;6;214;0
2022;11;17;3;46;4;0;0;32.0;22.6;26.3;1.0;0;1;0;0;0;405;4;0;3;194;0
2022;11;18;4;46;4;0;0;33.0;24.0;28.0;3.0;0;1;0;0;0;383;2;2;4;158;0
2022;11;19;5;46;4;1;0;34.1;25.0;27.6;6.0;0;1;0;0;0;278;1;0;1;114;2
2022;11;20;6;46;4;1;0;33.0;24.0;28.2;0.0;0;1;0;0;0;100;2;0;0;38;0
2022;11;21;0;47;4;0;0;33.0;25.2;28.8;0.0;0;1;0;0;0;740;6;1;12;326;2
2022;11;22;1;47;4;0;0;31.0;21.0;24.6;41.3;1;0;0;1;1;376;0;0;8;157;1
2022;11;23;2;47;4;0;0;29.2;21.5;25.0;0.3;0;1;0;0;0;565;7;0;2;259;2
2022;11;24;3;47;4;0;0;32.2;23.0;27.4;0.0;0;1;0;0;0;500;4;1;5;244;3
2022;11;25;4;47;4;0;0;31.2;22.4;25.6;12.8;0;1;0;0;0;475;3;1;10;233;1
2022;11;26;5;47;4;1;0;34.0;24.4;28.7;0.3;0;1;0;0;0;353;2;1;6;162;0
2022;11;27;6;47;4;1;0;34.0;25.2;29.4;0.5;0;1;0;0;0;150;0;0;1;66;0
2022;11;28;0;48;4;0;0;34.0;24.1;28.8;0.0;0;1;0;0;0;622;7;3;6;248;1
2022;11;29;1;48;4;0;0;35.0;25.8;29.4;0.0;0;1;0;0;0;436;7;4;7;203;1
2022;11;30;2;48;4;0;0;33.0;24.8;28.9;0.5;0;1;0;0;0;485;3;2;6;219;0
2022;12;1;3;48;4;0;0;32.0;26.6;28.6;1.0;0;1;0;0;0;420;3;0;4;167;0
2022;12;2;4;48;4;0;0;26.5;23.8;25.3;59.0;1;0;0;1;2;354;1;0;4;154;0
2022;12;3;5;48;4;1;0;24.1;22.0;22.6;29.8;1;0;0;1;1;278;1;0;3;115;0
2022;12;4;6;48;4;1;0;30.0;20.7;25.4;0.0;0;1;0;0;0;123;0;0;1;71;0
2022;12;5;0;49;4;0;0;32.8;23.0;27.9;0.0;0;0;1;0;0;504;4;0;10;196;0
2022;12;6;1;49;4;0;0;33.0;23.3;27.6;1.5;0;0;1;0;0;426;2;0;6;210;1
2022;12;7;2;49;4;0;0;27.0;22.2;24.4;11.8;0;1;0;0;0;387;0;0;7;162;1
2022;12;8;3;49;4;0;1;31.4;22.2;26.9;1.0;0;1;0;0;0;211;1;0;2;103;0
2022;12;9;4;49;4;0;0;30.8;24.1;26.8;3.5;0;1;0;0;0;260;2;0;1;115;2
2022;12;10;5;49;4;1;0;32.0;23.7;27.5;2.3;0;1;0;0;0;474;1;1;8;238;2
2022;12;11;6;49;4;1;0;33.0;23.7;28.0;0.0;0;1;0;0;0;101;0;0;0;55;0
2022;12;12;0;50;4;0;0;33.0;24.0;27.3;3.5;0;1;0;0;0;431;3;0;7;153;2
2022;12;13;1;50;4;0;0;30.0;23.3;26.0;4.0;0;1;0;0;0;350;2;1;5;154;0
2022;12;14;2;50;4;0;0;33.0;22.6;27.4;0.3;0;1;0;0;0;357;4;1;2;132;1
2022;12;15;3;50;4;0;0;33.0;24.1;28.6;0.0;0;0;1;0;0;249;3;2;4;122;1
2022;12;16;4;50;4;0;0;31.5;25.0;26.9;2.5;0;1;0;0;0;335;2;0;10;131;0
2022;12;17;5;50;4;1;0;29.0;23.0;24.4;15.5;0;1;0;0;0;241;3;1;8;101;0
2022;12;18;6;50;4;1;0;32.2;23.3;27.1;0.0;0;1;0;0;0;68;0;0;0;24;0
2022;12;19;0;51;4;0;0;33.0;24.2;28.0;0.0;0;1;0;0;0;454;6;1;3;191;0
2022;12;20;1;51;4;0;0;31.0;23.0;26.5;0.0;0;1;0;0;0;418;2;1;8;180;0
2022;12;21;2;51;4;0;0;31.2;22.2;26.6;0.3;0;1;0;0;0;375;3;2;6;181;0
2022;12;22;3;51;4;0;0;31.0;23.3;27.1;0.0;0;1;0;0;0;345;6;0;6;150;0
2022;12;23;4;51;4;0;0;33.0;23.7;28.4;0.0;0;1;0;0;0;291;3;1;3;128;1
2022;12;24;5;51;4;1;0;34.0;25.2;29.4;0.0;0;0;1;0;0;102;0;0;0;45;0
2022;12;25;6;51;4;1;1;34.0;22.0;28.6;2.8;0;1;0;0;0;105;0;0;0;48;0
2022;12;26;0;52;4;0;0;26.6;22.0;24.0;13.3;0;1;0;0;0;402;3;0;5;161;0
2022;12;27;1;52;4;0;0;32.0;21.9;26.7;0.8;0;1;0;0;0;522;3;2;2;257;1
2022;12;28;2;52;4;0;0;33.0;25.2;28.8;0.0;0;0;1;0;0;547;4;6;5;258;0
2022;12;29;3;52;4;0;0;33.0;24.0;27.0;5.0;0;1;0;0;0;385;0;1;0;181;1
2022;12;30;4;52;4;0;0;32.0;23.0;25.9;17.0;0;1;0;0;0;273;0;0;3;100;0
2022;12;31;5;52;4;1;0;30.4;22.6;25.4;8.3;0;1;0;0;0;112;0;0;0;48;0
2023;1;1;6;52;1;1;1;30.4;22.3;25.2;6.0;0;1;0;0;0;65;0;0;0;22;0
2023;1;2;0;1;1;0;0;31.4;22.0;26.7;0.8;0;1;0;0;0;523;13;3;12;245;0
2023;1;3;1;1;1;0;0;31.8;23.7;27.3;0.0;0;1;0;0;0;467;2;1;4;206;0
2023;1;4;2;1;1;0;0;32.0;24.4;28.1;0.0;0;1;0;0;0;435;3;0;4;171;0
2023;1;5;3;1;1;0;0;30.6;20.0;24.4;23.8;1;0;0;1;1;332;7;1;5;134;2
2023;1;6;4;1;1;0;0;22.0;19.3;20.5;35.0;1;0;0;1;1;291;4;2;5;115;3
2023;1;7;5;1;1;1;0;31.0;20.0;24.5;3.3;0;1;0;0;0;324;3;1;3;144;0
2023;1;8;6;1;1;1;0;33.6;22.6;27.5;1.0;0;1;0;0;0;114;1;0;1;58;1
2023;1;9;0;2;1;0;0;33.0;24.8;28.3;0.0;0;1;0;0;0;584;7;2;8;241;0
2023;1;10;1;2;1;0;0;33.6;24.1;28.2;0.8;0;1;0;0;0;483;3;1;3;201;3
2023;1;11;2;2;1;0;0;32.2;23.0;25.3;18.5;0;1;0;0;0;400;4;3;8;167;1
2023;1;12;3;2;1;0;0;31.5;23.0;27.0;2.3;0;1;0;0;0;443;4;0;7;199;2
2023;1;13;4;2;1;0;0;33.0;23.3;28.0;0.0;0;1;0;0;0;484;1;0;3;228;1
